asset_id,asset_type,site_name,state,county,latitude,longitude,geometry_precision,primary_material,critical_materials,dominant_raws_profile,asset_status,rank_score,presence_count,production_present_flag,resources_present_flag,total_reported_direct_emissions_mtco2e,iron_and_steel_production_emissions_mtco2e,reporting_year,source_dataset,source_detail
steel-1001840,steel_facility,Evraz Oregon Steel,OR,MULTNOMAH COUNTY,45.628489999999999,-122.78125,point,steel,,Steel Facility,reported_facility,,1,,,92843,,2023,EPA GHGRP 2023 Data Summary Spreadsheets,Direct Point Emitters sheet
steel-1003379,steel_facility,Arconic US LLC,PA,LANCASTER COUNTY,40.063333,-76.320555999999996,point,steel,,Steel Facility,reported_facility,,1,,,115844.064,,2023,EPA GHGRP 2023 Data Summary Spreadsheets,Direct Point Emitters sheet
steel-1005003,steel_facility,BRACKENRIDGE PLANT,PA,ALLEGHENY COUNTY,40.6081,-79.729100000000003,point,steel,,Steel Facility,reported_facility,,1,,,121703.66800000001,7291.4,2023,EPA GHGRP 2023 Data Summary Spreadsheets,Direct Point Emitters sheet
steel-1004723,steel_facility,Befesa Zinc US INC,PA,CARBON COUNTY,40.807927999999997,-75.587928000000005,point,steel,,Steel Facility,reported_facility,,1,,,105608.89599999999,,2023,EPA GHGRP 2023 Data Summary Spreadsheets,Direct Point Emitters sheet
steel-1004036,steel_facility,CARPENTER TECHNOLOGY,PA,BERKS COUNTY,40.361105000000002,-75.936837999999995,point,steel,,Steel Facility,reported_facility,,1,,,168154.95199999999,9105.9,2023,EPA GHGRP 2023 Data Summary Spreadsheets,Direct Point Emitters sheet
steel-1003668,steel_facility,CLEVELAND-CLIFFS PLATE LLC-COATESVILLE,PA,CHESTER COUNTY,39.98301,-75.827910000000003,point,steel,,Steel Facility,reported_facility,,1,,,150075.948,30123.3,2023,EPA GHGRP 2023 Data Summary Spreadsheets,Direct Point Emitters sheet
steel-1003523,steel_facility,CLEVELAND-CLIFFS PLATE LLC/CONSHOHOCKEN PLT,PA,MONTGOMERY COUNTY,40.090954000000004,-75.317070000000001,point,steel,,Steel Facility,reported_facility,,1,,,6624.3760000000002,,2023,EPA GHGRP 2023 Data Summary Spreadsheets,Direct Point Emitters sheet
steel-1004434,steel_facility,Carpenter Technology - Latrobe Operations,PA,WESTMORELAND COUNTY,40.302598000000003,-79.372804000000002,point,steel,,Steel Facility,reported_facility,,1,,,61338.531999999999,3625.7,2023,EPA GHGRP 2023 Data Summary Spreadsheets,Direct Point Emitters sheet
steel-1005025,steel_facility,Cleveland-Cliffs Monessen Coke LLC,PA,WESTMORELAND COUNTY,40.163200000000003,-79.886099999999999,point,steel,,Steel Facility,reported_facility,,1,,,150425.07800000001,29802.284,2023,EPA GHGRP 2023 Data Summary Spreadsheets,Direct Point Emitters sheet
steel-1002903,steel_facility,Cleveland-Cliffs Steel Corporation /BUTLER WORKS,PA,BUTLER COUNTY,40.829259999999998,-79.942729999999997,point,steel,,Steel Facility,reported_facility,,1,,,269984.592,50230.400000000001,2023,EPA GHGRP 2023 Data Summary Spreadsheets,Direct Point Emitters sheet
steel-1004215,steel_facility,Cleveland-Cliffs Steelton LLC,PA,DAUPHIN COUNTY,40.226388999999998,-76.848611000000005,point,steel,,Steel Facility,reported_facility,,1,,,124747.11199999999,35195,2023,EPA GHGRP 2023 Data Summary Spreadsheets,Direct Point Emitters sheet
steel-1006818,steel_facility,EAST PENN LYONS SMELTER & BATTERY PLT,PA,BERKS COUNTY,40.47166,-75.766999999999996,point,steel,,Steel Facility,reported_facility,,1,,,92499.823999999993,,2023,EPA GHGRP 2023 Data Summary Spreadsheets,Direct Point Emitters sheet
steel-1001673,steel_facility,ELLWOOD NATL FORGE,PA,WARREN COUNTY,41.841555,-79.270049999999998,point,steel,,Steel Facility,reported_facility,,1,,,24129.47,3556.8,2023,EPA GHGRP 2023 Data Summary Spreadsheets,Direct Point Emitters sheet
steel-1001669,steel_facility,ELLWOOD QUALITY STEELS,PA,LAWRENCE COUNTY,40.993409999999997,-80.346959999999996,point,steel,,Steel Facility,reported_facility,,1,,,48318.103999999999,14701.8,2023,EPA GHGRP 2023 Data Summary Spreadsheets,Direct Point Emitters sheet
steel-1000039,steel_facility,GE's Grid Solutions,PA,WASHINGTON COUNTY,40.124713,-79.930463000000003,point,steel,,Steel Facility,reported_facility,,1,,,1485.8928000000001,,2023,EPA GHGRP 2023 Data Summary Spreadsheets,Direct Point Emitters sheet
steel-1001891,steel_facility,GLOBAL TUNGSTEN & POWDERS,PA,BRADFORD COUNTY,41.786389,-76.445278000000002,point,steel,,Steel Facility,reported_facility,,1,,,34669.32,,2023,EPA GHGRP 2023 Data Summary Spreadsheets,Direct Point Emitters sheet
steel-1001885,steel_facility,"Hydro Extrusion USA, LLC",PA,SCHUYLKILL COUNTY,40.632927000000002,-76.187911999999997,point,steel,,Steel Facility,reported_facility,,1,,,71009.532000000007,,2023,EPA GHGRP 2023 Data Summary Spreadsheets,Direct Point Emitters sheet
steel-1005752,steel_facility,INMETCO,PA,LAWRENCE COUNTY,40.857410000000002,-80.269890000000004,point,steel,,Steel Facility,reported_facility,,1,,,22032.62,19441.580000000002,2023,EPA GHGRP 2023 Data Summary Spreadsheets,Direct Point Emitters sheet
steel-1003270,steel_facility,IPSCO KOPPEL TUBULARS CORP AMBRIDGE PLT,PA,BEAVER COUNTY,40.598900999999998,-80.215400000000002,point,steel,,Steel Facility,reported_facility,,1,,,46110.275999999998,,2023,EPA GHGRP 2023 Data Summary Spreadsheets,Direct Point Emitters sheet
steel-1005190,steel_facility,IPSCO KOPPEL TUBULARS CORP KOPPEL WORKS,PA,BEAVER COUNTY,40.835647999999999,-80.31814,point,steel,,Steel Facility,reported_facility,,1,,,66232.644,38018,2023,EPA GHGRP 2023 Data Summary Spreadsheets,Direct Point Emitters sheet
steel-1004730,steel_facility,"JESSOP STEEL, LLC WASHINGTON FACILITY",PA,WASHINGTON COUNTY,40.175905,-80.274783999999997,point,steel,,Steel Facility,reported_facility,,1,,,31117.331999999999,,2023,EPA GHGRP 2023 Data Summary Spreadsheets,Direct Point Emitters sheet
steel-1005459,steel_facility,"Mitsubishi Electric Power Products, Inc.",PA,,40.667149999999999,-80.112719999999996,point,steel,,Steel Facility,reported_facility,,1,,,54655.863599999997,,2023,EPA GHGRP 2023 Data Summary Spreadsheets,Direct Point Emitters sheet
steel-1006013,steel_facility,NLMK PENNSYLVANIA LLC,PA,MERCER COUNTY,41.211919999999999,-80.506981999999994,point,steel,,Steel Facility,reported_facility,,1,,,96058.788,,2023,EPA GHGRP 2023 Data Summary Spreadsheets,Direct Point Emitters sheet
steel-1011242,steel_facility,North American Hoganas,PA,SOMERSET COUNTY,40.192646000000003,-78.933993999999998,point,steel,,Steel Facility,reported_facility,,1,,,27198.292000000001,11677.3,2023,EPA GHGRP 2023 Data Summary Spreadsheets,Direct Point Emitters sheet
steel-1005536,steel_facility,STD STEEL BURNHAM PLT,PA,MIFFLIN COUNTY,40.636944,-77.571944000000002,point,steel,,Steel Facility,reported_facility,,1,,,68869.967999999993,7786.7,2023,EPA GHGRP 2023 Data Summary Spreadsheets,Direct Point Emitters sheet
steel-1000399,steel_facility,UNION ELEC HARMON CREEK PLT,PA,WASHINGTON COUNTY,40.411133,-80.408389999999997,point,steel,,Steel Facility,reported_facility,,1,,,34386.372000000003,397.3,2023,EPA GHGRP 2023 Data Summary Spreadsheets,Direct Point Emitters sheet
steel-1005423,steel_facility,UNIVERSAL STAINLESS BRIDGEVILLE PLT,PA,ALLEGHENY COUNTY,40.366819999999997,-80.099760000000003,point,steel,,Steel Facility,reported_facility,,1,,,42448.248,2213.1999999999998,2023,EPA GHGRP 2023 Data Summary Spreadsheets,Direct Point Emitters sheet
steel-1000802,steel_facility,US STEEL - IRVIN WORKS,PA,ALLEGHENY COUNTY,40.337200000000003,-79.910799999999995,point,steel,,Steel Facility,reported_facility,,1,,,362317.85,19566.914000000001,2023,EPA GHGRP 2023 Data Summary Spreadsheets,Direct Point Emitters sheet
steel-1000124,steel_facility,US Steel (Clairton Coke),PA,Allegheny,40.309699999999999,-79.881900000000002,point,steel,,Steel Facility,reported_facility,,1,,,769566.24600000004,29684.9,2023,EPA GHGRP 2023 Data Summary Spreadsheets,Direct Point Emitters sheet
steel-1000233,steel_facility,US Steel (Edgar Thomson),PA,Allegheny,40.392499999999998,-79.856399999999994,point,steel,,Steel Facility,reported_facility,,1,,,3576537.4879999999,369184.97600000002,2023,EPA GHGRP 2023 Data Summary Spreadsheets,Direct Point Emitters sheet
steel-1006391,steel_facility,US Steel - Fairless Hills Plant,PA,BUCKS COUNTY,40.164700000000003,-74.746799999999993,point,steel,,Steel Facility,reported_facility,,1,,,25241.204000000002,,2023,EPA GHGRP 2023 Data Summary Spreadsheets,Direct Point Emitters sheet
steel-1005005,steel_facility,VANDERGRIFT FACILITY,PA,WESTMORELAND COUNTY,40.6,-79.567778000000004,point,steel,,Steel Facility,reported_facility,,1,,,36309.864000000001,,2023,EPA GHGRP 2023 Data Summary Spreadsheets,Direct Point Emitters sheet
steel-1006253,steel_facility,WARD MANUFACTURING LLC,PA,TIOGA COUNTY,41.671939999999999,-77.061430000000001,point,steel,,Steel Facility,reported_facility,,1,,,16547.536,,2023,EPA GHGRP 2023 Data Summary Spreadsheets,Direct Point Emitters sheet
steel-1005918,steel_facility,WHEATLAND TUBE COMPANY - COUNCIL,PA,MERCER COUNTY,41.194690000000001,-80.492270000000005,point,steel,,Steel Facility,reported_facility,,1,,,42957.188000000002,,2023,EPA GHGRP 2023 Data Summary Spreadsheets,Direct Point Emitters sheet
steel-1005814,steel_facility,Befesa Zinc US INC,SC,BARNWELL COUNTY,33.244137000000002,-81.472842999999997,point,steel,,Steel Facility,reported_facility,,1,,,105187.38400000001,,2023,EPA GHGRP 2023 Data Summary Spreadsheets,Direct Point Emitters sheet
steel-1005346,steel_facility,CMC Steel SC,SC,LEXINGTON COUNTY,33.963256000000001,-81.049797999999996,point,steel,,Steel Facility,reported_facility,,1,,,131132.636,89103.1,2023,EPA GHGRP 2023 Data Summary Spreadsheets,Direct Point Emitters sheet
steel-1002112,steel_facility,"Century Aluminum of South Carolina, Inc.",SC,BERKELEY COUNTY,33.051743000000002,-80.054288999999997,point,steel,,Steel Facility,reported_facility,,1,,,421582.73300000001,,2023,EPA GHGRP 2023 Data Summary Spreadsheets,Direct Point Emitters sheet
steel-1011102,steel_facility,"Clarios, LLC - Florence Recycling Center",SC,FLORENCE COUNTY,34.157460999999998,-79.571355999999994,point,steel,,Steel Facility,reported_facility,,1,,,331.64800000000002,,2023,EPA GHGRP 2023 Data Summary Spreadsheets,Direct Point Emitters sheet
steel-1003494,steel_facility,JW Aluminum,SC,CHARLESTON COUNTY,32.703868999999997,-80.031136000000004,point,steel,,Steel Facility,reported_facility,,1,,,52140.303999999996,,2023,EPA GHGRP 2023 Data Summary Spreadsheets,Direct Point Emitters sheet
steel-1001699,steel_facility,Liberty Steel Georgetown Holdings LLC,SC,GEORGETOWN COUNTY,33.367919999999998,-79.29486,point,steel,,Steel Facility,reported_facility,,1,,,13380.9,0,2023,EPA GHGRP 2023 Data Summary Spreadsheets,Direct Point Emitters sheet
steel-1002266,steel_facility,NUCOR STEEL - BERKELEY,SC,BERKELEY COUNTY,33.004097000000002,-79.881600000000006,point,steel,,Steel Facility,reported_facility,,1,,,598948.49600000004,418184.17599999998,2023,EPA GHGRP 2023 Data Summary Spreadsheets,Direct Point Emitters sheet
steel-1007946,steel_facility,NUCOR STEEL DARLINGTON,SC,DARLINGTON COUNTY,34.375957999999997,-79.896878000000001,point,steel,,Steel Facility,reported_facility,,1,,,185444.56400000001,112864.088,2023,EPA GHGRP 2023 Data Summary Spreadsheets,Direct Point Emitters sheet
steel-1010619,steel_facility,"Hydro Extrusion USA, LLC.",SD,YANKTON COUNTY,42.887129999999999,-97.352069999999998,point,steel,,Steel Facility,reported_facility,,1,,,29165.94,,2023,EPA GHGRP 2023 Data Summary Spreadsheets,Direct Point Emitters sheet
steel-1002795,steel_facility,ARCONIC TENNESSEE OPERATIONS,TN,BLOUNT COUNTY,35.811815000000003,-83.969576000000004,point,steel,,Steel Facility,reported_facility,,1,,,208741.96400000001,,2023,EPA GHGRP 2023 Data Summary Spreadsheets,Direct Point Emitters sheet
steel-1004997,steel_facility,Befesa Zinc US INC,TN,ROANE COUNTY,35.869590000000002,-84.695760000000007,point,steel,,Steel Facility,reported_facility,,1,,,15307.647999999999,,2023,EPA GHGRP 2023 Data Summary Spreadsheets,Direct Point Emitters sheet
steel-1011034,steel_facility,"Bonnell Aluminum, Inc.",TN,SMITH COUNTY,36.266260000000003,-85.958160000000007,point,steel,,Steel Facility,reported_facility,,1,,,29644.088,,2023,EPA GHGRP 2023 Data Summary Spreadsheets,Direct Point Emitters sheet
steel-1006906,steel_facility,CMC STEEL TENNESSEE,TN,KNOX COUNTY,35.978119999999997,-83.956450000000004,point,steel,,Steel Facility,reported_facility,,1,,,124968.36,87734.1,2023,EPA GHGRP 2023 Data Summary Spreadsheets,Direct Point Emitters sheet
steel-1004493,steel_facility,GERDAU AMERISTEEL,TN,MADISON COUNTY,35.724089999999997,-88.817660000000004,point,steel,,Steel Facility,reported_facility,,1,,,88005.123999999996,28086.400000000001,2023,EPA GHGRP 2023 Data Summary Spreadsheets,Direct Point Emitters sheet
steel-1012375,steel_facility,"Granges Americas, Inc",TN,CARROLL COUNTY,36.018279999999997,-88.381930999999994,point,steel,,Steel Facility,reported_facility,,1,,,106488.1,,2023,EPA GHGRP 2023 Data Summary Spreadsheets,Direct Point Emitters sheet
steel-1005515,steel_facility,HOEGANAES CORPORATION,TN,SUMNER COUNTY,36.371493000000001,-86.423902999999996,point,steel,,Steel Facility,reported_facility,,1,,,36545.311999999998,16278.1,2023,EPA GHGRP 2023 Data Summary Spreadsheets,Direct Point Emitters sheet
steel-1003510,steel_facility,"MOST, INC",TN,MADISON COUNTY,35.596221,-88.943061999999998,point,steel,,Steel Facility,reported_facility,,1,,,22452.516,,2023,EPA GHGRP 2023 Data Summary Spreadsheets,Direct Point Emitters sheet
steel-1005559,steel_facility,NEMAK USA INC,TN,DICKSON COUNTY,36.046239999999997,-87.343270000000004,point,steel,,Steel Facility,reported_facility,,1,,,23767.66,,2023,EPA GHGRP 2023 Data Summary Spreadsheets,Direct Point Emitters sheet
steel-1003093,steel_facility,NUCOR STEEL MEMPHIS INC,TN,SHELBY COUNTY,35.049909999999997,-90.153139999999993,point,steel,,Steel Facility,reported_facility,,1,,,141215.12400000001,65961.312000000005,2023,EPA GHGRP 2023 Data Summary Spreadsheets,Direct Point Emitters sheet
steel-1014749,steel_facility,"Scepter, Inc.",TN,HUMPHREYS COUNTY,36.075060000000001,-87.950030999999996,point,steel,,Steel Facility,reported_facility,,1,,,33775.372000000003,,2023,EPA GHGRP 2023 Data Summary Spreadsheets,Direct Point Emitters sheet
steel-1012170,steel_facility,"Wacker Polysilicon North America, LLC",TN,BRADLEY COUNTY,35.298673000000001,-84.800752000000003,point,steel,,Steel Facility,reported_facility,,1,,,46616.324000000001,,2023,EPA GHGRP 2023 Data Summary Spreadsheets,Direct Point Emitters sheet
steel-1002494,steel_facility,ASARCO LLC AMARILLO COPPER REFINERY,TX,POTTER COUNTY,35.284716000000003,-101.730177,point,steel,,Steel Facility,reported_facility,,1,,,445.548,,2023,EPA GHGRP 2023 Data Summary Spreadsheets,Direct Point Emitters sheet
steel-1012625,steel_facility,ArcelorMittal Texas HBI,TX,SAN PATRICIO COUNTY,27.888611000000001,-97.277777999999998,point,steel,,Steel Facility,reported_facility,,1,,,556932.72400000005,523398.5,2023,EPA GHGRP 2023 Data Summary Spreadsheets,Direct Point Emitters sheet
steel-1005344,steel_facility,CHAPARRAL STEEL MIDLOTHIAN PLANT,TX,ELLIS COUNTY,32.458249000000002,-97.036607000000004,point,steel,,Steel Facility,reported_facility,,1,,,272960.99599999998,99090,2023,EPA GHGRP 2023 Data Summary Spreadsheets,Direct Point Emitters sheet
steel-1014023,steel_facility,JSW Steel (USA) Inc.,TX,CHAMBERS COUNTY,29.698854999999998,-94.900223999999994,point,steel,,Steel Facility,reported_facility,,1,,,79668.2,,2023,EPA GHGRP 2023 Data Summary Spreadsheets,Direct Point Emitters sheet
steel-1005832,steel_facility,NUCOR STEEL-TEXAS,TX,LEON COUNTY,31.354801999999999,-96.165199000000001,point,steel,,Steel Facility,reported_facility,,1,,,181047.508,108109.56,2023,EPA GHGRP 2023 Data Summary Spreadsheets,Direct Point Emitters sheet
steel-1012352,steel_facility,Nucor Steel Longview,TX,,32.381758699999999,-94.707061600000003,point,steel,,Steel Facility,reported_facility,,1,,,59004.584000000003,1510,2023,EPA GHGRP 2023 Data Summary Spreadsheets,Direct Point Emitters sheet
steel-1007348,steel_facility,Optimus Steel LLC,TX,ORANGE COUNTY,30.12445,-94.012619999999998,point,steel,,Steel Facility,reported_facility,,1,,,100347.992,45274.3,2023,EPA GHGRP 2023 Data Summary Spreadsheets,Direct Point Emitters sheet
steel-1002197,steel_facility,PHELPS DODGE REFINING CORPORATION,TX,EL PASO COUNTY,31.76333,-106.38015,point,steel,,Steel Facility,reported_facility,,1,,,87140.971999999994,,2023,EPA GHGRP 2023 Data Summary Spreadsheets,Direct Point Emitters sheet
steel-1004259,steel_facility,STRUCTURAL METALS INC,TX,GUADALUPE COUNTY,29.579059999999998,-98.023679999999999,point,steel,,Steel Facility,reported_facility,,1,,,213757.17600000001,154352.1,2023,EPA GHGRP 2023 Data Summary Spreadsheets,Direct Point Emitters sheet
steel-1014686,steel_facility,"Steel Dynamics Southwest, LLC",TX,,28.057072332403699,-97.464965275166193,point,steel,,Steel Facility,reported_facility,,1,,,297361.62,222738,2023,EPA GHGRP 2023 Data Summary Spreadsheets,Direct Point Emitters sheet
steel-1012374,steel_facility,"TCI Texarkana, Inc",TX,BOWIE COUNTY,33.450707000000001,-94.134355999999997,point,steel,,Steel Facility,reported_facility,,1,,,68946.94,,2023,EPA GHGRP 2023 Data Summary Spreadsheets,Direct Point Emitters sheet
steel-1001662,steel_facility,TYLER PIPE COMPANY,TX,SMITH COUNTY,32.434420000000003,-95.362849999999995,point,steel,,Steel Facility,reported_facility,,1,,,64144.055999999997,,2023,EPA GHGRP 2023 Data Summary Spreadsheets,Direct Point Emitters sheet
steel-1013497,steel_facility,"Tenaris Bay City, Inc.",TX,,29.006274999999999,-95.888058000000001,point,steel,,Steel Facility,reported_facility,,1,,,91926.456000000006,,2023,EPA GHGRP 2023 Data Summary Spreadsheets,Direct Point Emitters sheet
steel-1003580,steel_facility,VINTON STEEL LLC,TX,EL PASO COUNTY,31.965340000000001,-106.585052,point,steel,,Steel Facility,reported_facility,,1,,,42501.196000000004,14959,2023,EPA GHGRP 2023 Data Summary Spreadsheets,Direct Point Emitters sheet
steel-1004972,steel_facility,WYMAN GORDON FORGINGS,TX,HARRIS COUNTY,29.933009999999999,-95.649540000000002,point,steel,,Steel Facility,reported_facility,,1,,,63804.46,,2023,EPA GHGRP 2023 Data Summary Spreadsheets,Direct Point Emitters sheet
steel-1012481,steel_facility,"Hydro Extrusion USA, LLC",UT,UTAH COUNTY,40.129438999999998,-111.646888,point,steel,,Steel Facility,reported_facility,,1,,,21964.168000000001,,2023,EPA GHGRP 2023 Data Summary Spreadsheets,Direct Point Emitters sheet
steel-1001665,steel_facility,"McWane Ductile - Utah, A Division of McWane Inc.",UT,UTAH COUNTY,40.199753000000001,-111.63175200000001,point,steel,,Steel Facility,reported_facility,,1,,,72223.23,,2023,EPA GHGRP 2023 Data Summary Spreadsheets,Direct Point Emitters sheet
steel-1005777,steel_facility,NUCOR STEEL - UTAH,UT,BOX ELDER COUNTY,41.8825,-112.1964,point,steel,,Steel Facility,reported_facility,,1,,,243502.736,119937.152,2023,EPA GHGRP 2023 Data Summary Spreadsheets,Direct Point Emitters sheet
steel-1000030,steel_facility,US MAGNESIUM LLC,UT,TOOELE COUNTY,40.913462000000003,-112.734503,point,steel,,Steel Facility,reported_facility,,1,,,13187.234,,2023,EPA GHGRP 2023 Data Summary Spreadsheets,Direct Point Emitters sheet
