plant_code,plant_name,utility_id,utility_name,street_address,city,county,state,zip_code,latitude,longitude,coordinate_status,nerc_region,balancing_authority_code,balancing_authority_name,sector_name,regulatory_status,transmission_owner,grid_voltage_1_kv,grid_voltage_2_kv,grid_voltage_3_kv,energy_storage_flag,generator_count,operable_nameplate_capacity_mw,operable_summer_capacity_mw,operable_winter_capacity_mw,primary_fuel_code,primary_technology,status_mix,carbon_capture_generator_count,carbon_capture_generator_ids,carbon_capture_present_flag,boiler_id_count,boiler_ids,cooling_id_count,cooling_ids,particulate_control_id_count,particulate_control_ids,so2_control_id_count,so2_control_ids,nox_control_id_count,nox_control_ids,mercury_control_id_count,mercury_control_ids,stack_flue_id_count,stack_flue_ids,emissions_control_equipment_count,emissions_control_equipment_types,acid_gas_control_present_flag,emissions_control_statuses,emissions_control_total_cost_thousand_dollars,emissions_control_inservice_years,emissions_control_retirement_years,new_source_review_flags,new_source_review_permits,new_source_review_years,sulfur_regulations,sulfur_standard_rates,sulfur_standard_units,sulfur_standard_periods,sulfur_percent_scrubbed_values,sulfur_compliance_years,sulfur_existing_strategies,sulfur_proposed_strategies,nitrogen_regulations,nitrogen_standard_rates,nitrogen_standard_units,nitrogen_standard_periods,nitrogen_compliance_years,nitrogen_existing_strategies,nitrogen_proposed_strategies,particulate_regulations,particulate_standard_rates,particulate_standard_units,particulate_standard_periods,particulate_compliance_years,mercury_regulations,mercury_compliance_years,mercury_existing_strategies,mercury_proposed_strategies,cooling_statuses,cooling_types,cooling_water_sources,cooling_water_discharges,cooling_intake_rate_gpm_total,cooling_power_requirement_mw_total,cooling_total_cost_thousand_dollars,particulate_collector_types,particulate_collection_efficiency_pct_max,particulate_design_emission_rate_lb_per_hour_total,particulate_gas_exit_rate_cfm_total,particulate_gas_exit_temperature_f_max,so2_control_types,so2_sorbent_types,so2_removal_efficiency_pct_max,so2_design_emission_rate_lb_per_hour_total,so2_flue_gas_exit_rate_cfm_total,so2_flue_gas_exit_temperature_f_max,so2_fgd_total_cost_thousand_dollars,stack_flue_statuses,stack_height_ft_max,stack_exit_rate_100_cfm_total,stack_exit_temperature_100_f_max,stack_exit_velocity_100_ft_per_second_max,co2_emissions_value,co2_emissions_unit,co2_emissions_basis,co2_emissions_source,co2_emissions_reporting_year,co2e_emissions_value,co2e_emissions_unit,co2e_emissions_basis,co2e_emissions_source,co2e_emissions_reporting_year,ch4_emissions_value,ch4_emissions_unit,ch4_emissions_basis,ch4_emissions_source,ch4_emissions_reporting_year,n2o_emissions_value,n2o_emissions_unit,n2o_emissions_basis,n2o_emissions_source,n2o_emissions_reporting_year,so2_emissions_value,so2_emissions_unit,so2_emissions_basis,so2_emissions_source,so2_emissions_reporting_year,nox_emissions_value,nox_emissions_unit,nox_emissions_basis,nox_emissions_source,nox_emissions_reporting_year,particulate_matter_emissions_value,particulate_matter_emissions_unit,particulate_matter_emissions_basis,particulate_matter_emissions_source,particulate_matter_emissions_reporting_year,mercury_emissions_value,mercury_emissions_unit,mercury_emissions_basis,mercury_emissions_source,mercury_emissions_reporting_year,radioisotopic_emissions_value,radioisotopic_emissions_unit,radioisotopic_emissions_basis,radioisotopic_emissions_source,radioisotopic_emissions_reporting_year,emissions_profile_status,source_dataset,source_sheets
64149,"Western Trail Wind, LLC",63773,Orsted Onshore North America,TBD,Electra,Wilbarger,TX,76360,33.85245,-99.06509,present,TRE,ERCO,"Electric Reliability Council of Texas, Inc.",IPP Non-CHP,NR,Oncor Electric Delivery Company LLC,345,,,N,1,366.6,366.6,366.6,WND,Onshore Wind Turbine,OP:1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,external_join_required,EIA-860 2024|EPA eGRID2023|EPA eGRID PM2.5 2021,Plant|Operable|Boiler Generator|Boiler Cooling|Boiler Particulate Matter|Boiler SO2|Boiler NOx|Boiler Mercury|Boiler Stack Flue|Emissions Control Equipment|Emission Standards & Strategies|Cooling|FGP|FGD|Stack Flue|PLNT23|2021 PM Plant-level Data
59066,Bruennings Breeze Wind Farm,56215,"Big Sky Wind, LLC",382 W. Main St,Raymondville,Willacy,TX,78580,26.522222,-97.691111,present,TRE,ERCO,"Electric Reliability Council of Texas, Inc.",IPP Non-CHP,NR,AEP Texas Central Company,345,,,N,1,228,228,228,WND,Onshore Wind Turbine,OP:1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,external_join_required,EIA-860 2024|EPA eGRID2023|EPA eGRID PM2.5 2021,Plant|Operable|Boiler Generator|Boiler Cooling|Boiler Particulate Matter|Boiler SO2|Boiler NOx|Boiler Mercury|Boiler Stack Flue|Emissions Control Equipment|Emission Standards & Strategies|Cooling|FGP|FGD|Stack Flue|PLNT23|2021 PM Plant-level Data
65760,"El Sauz Ranch Wind, LLC",65011,"El Sauz Ranch Wind, LLC",25440 FM 3142,San Perlita,Willacy,TX,78590,26.500883,-97.599064,present,TRE,ERCO,"Electric Reliability Council of Texas, Inc.",IPP Non-CHP,NR,AEP Texas Central Company,345,,,N,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,external_join_required,EIA-860 2024|EPA eGRID2023|EPA eGRID PM2.5 2021,Plant|Operable|Boiler Generator|Boiler Cooling|Boiler Particulate Matter|Boiler SO2|Boiler NOx|Boiler Mercury|Boiler Stack Flue|Emissions Control Equipment|Emission Standards & Strategies|Cooling|FGP|FGD|Stack Flue|PLNT23|2021 PM Plant-level Data
63739,Las Majadas Wind Farm,63431,"Las Majadas Wind Farm, LLC",5785 FM 1420,Santa Monica,Willacy,TX,78569,26.364843,-97.545341,present,TRE,ERCO,"Electric Reliability Council of Texas, Inc.",IPP Non-CHP,NR,AEP Texas Central Company,345,,,N,1,272.6,272.6,272.6,WND,Onshore Wind Turbine,OP:1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,external_join_required,EIA-860 2024|EPA eGRID2023|EPA eGRID PM2.5 2021,Plant|Operable|Boiler Generator|Boiler Cooling|Boiler Particulate Matter|Boiler SO2|Boiler NOx|Boiler Mercury|Boiler Stack Flue|Emissions Control Equipment|Emission Standards & Strategies|Cooling|FGP|FGD|Stack Flue|PLNT23|2021 PM Plant-level Data
57802,Magic Valley Wind Farm I LLC,56215,"Big Sky Wind, LLC",12550 Pennington Road,San Perlita,Willacy,TX,78590,26.475278,-97.691111,present,TRE,ERCO,"Electric Reliability Council of Texas, Inc.",IPP Non-CHP,NR,AEP Texas Central Company,138,,,N,1,203,203,203,WND,Onshore Wind Turbine,OP:1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,external_join_required,EIA-860 2024|EPA eGRID2023|EPA eGRID PM2.5 2021,Plant|Operable|Boiler Generator|Boiler Cooling|Boiler Particulate Matter|Boiler SO2|Boiler NOx|Boiler Mercury|Boiler Stack Flue|Emissions Control Equipment|Emission Standards & Strategies|Cooling|FGP|FGD|Stack Flue|PLNT23|2021 PM Plant-level Data
62909,"Raymond Wind Farm, LLC",56215,"Big Sky Wind, LLC",TBD,Lyford,Willacy,TX,78569,26.364153,-97.780439,present,TRE,ERCO,"Electric Reliability Council of Texas, Inc.",IPP Non-CHP,NR,AEP Texas Central Company,345,,,N,1,200.2,200.2,200.2,WND,Onshore Wind Turbine,OP:1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,external_join_required,EIA-860 2024|EPA eGRID2023|EPA eGRID PM2.5 2021,Plant|Operable|Boiler Generator|Boiler Cooling|Boiler Particulate Matter|Boiler SO2|Boiler NOx|Boiler Mercury|Boiler Stack Flue|Emissions Control Equipment|Emission Standards & Strategies|Cooling|FGP|FGD|Stack Flue|PLNT23|2021 PM Plant-level Data
60362,"Raymond, LLC",56215,"Big Sky Wind, LLC",TBD,Raymondville,Willacy,TX,78580,26.49,-97.81,present,TRE,ERCO,"Electric Reliability Council of Texas, Inc.",IPP Non-CHP,NR,AEP Texas Central Company,345,,,N,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,external_join_required,EIA-860 2024|EPA eGRID2023|EPA eGRID PM2.5 2021,Plant|Operable|Boiler Generator|Boiler Cooling|Boiler Particulate Matter|Boiler SO2|Boiler NOx|Boiler Mercury|Boiler Stack Flue|Emissions Control Equipment|Emission Standards & Strategies|Cooling|FGP|FGD|Stack Flue|PLNT23|2021 PM Plant-level Data
62855,West Raymond Wind Farm LLC,56215,"Big Sky Wind, LLC",TBA,Lyford,Willacy,TX,78569,26.376651,-97.993045,present,TRE,ERCO,"Electric Reliability Council of Texas, Inc.",IPP Non-CHP,NR,AEP Texas Central Company,345,,,N,1,239.8,239.8,239.8,WND,Onshore Wind Turbine,OP:1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,external_join_required,EIA-860 2024|EPA eGRID2023|EPA eGRID PM2.5 2021,Plant|Operable|Boiler Generator|Boiler Cooling|Boiler Particulate Matter|Boiler SO2|Boiler NOx|Boiler Mercury|Boiler Stack Flue|Emissions Control Equipment|Emission Standards & Strategies|Cooling|FGP|FGD|Stack Flue|PLNT23|2021 PM Plant-level Data
66562,HEB00591,64449,"Texas Microgrid, LLC",1700 E Palm Valley Boulevard,Round Rock,Williamson,TX,78664,30.518818,-97.65854,present,TRE,ERCO,"Electric Reliability Council of Texas, Inc.",IPP Non-CHP,NR,Oncor Electric Delivery Company LLC,138,,,N,4,1.6,1.6,1.6,NG,Natural Gas Internal Combustion Engine,OP:4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,351.776,tons,annual_mass,EPA eGRID2023 PLNT23,2023,352.137,tons,annual_mass,EPA eGRID2023 PLNT23,2023,13.27,lbs,annual_mass,EPA eGRID2023 PLNT23,2023,1.324,lbs,annual_mass,EPA eGRID2023 PLNT23,2023,0.01,tons,annual_mass,EPA eGRID2023 PLNT23,2023,6.944,tons,annual_mass,EPA eGRID2023 PLNT23,2023,,,,,,,,,,,,,,,,populated_from_epa_egrid_2023,EIA-860 2024|EPA eGRID2023|EPA eGRID PM2.5 2021,Plant|Operable|Boiler Generator|Boiler Cooling|Boiler Particulate Matter|Boiler SO2|Boiler NOx|Boiler Mercury|Boiler Stack Flue|Emissions Control Equipment|Emission Standards & Strategies|Cooling|FGP|FGD|Stack Flue|PLNT23|2021 PM Plant-level Data
58013,IKEA Round Rock 027,57389,IKEA Property Inc,1 IKEA Way,Round Rock,Williamson,TX,78664,30.557044,-97.690286,present,TRE,ERCO,"Electric Reliability Council of Texas, Inc.",Commercial Non-CHP,NR,Oncor Electric Delivery Company LLC,0.48,,,N,1,1.4,1.3,1.3,SUN,Solar Photovoltaic,OP:1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,external_join_required,EIA-860 2024|EPA eGRID2023|EPA eGRID PM2.5 2021,Plant|Operable|Boiler Generator|Boiler Cooling|Boiler Particulate Matter|Boiler SO2|Boiler NOx|Boiler Mercury|Boiler Stack Flue|Emissions Control Equipment|Emission Standards & Strategies|Cooling|FGP|FGD|Stack Flue|PLNT23|2021 PM Plant-level Data
64317,North Fork TX,56201,Engie North America,51 PVR 905 Liberty Hill,Liberty Hill,Williamson,TX,78642,30.748955,-97.875708,present,TRE,ERCO,"Electric Reliability Council of Texas, Inc.",IPP Non-CHP,NR,Lower Colorado River Authority,138,,,Y,1,100,100,100,MWH,Batteries,OP:1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,external_join_required,EIA-860 2024|EPA eGRID2023|EPA eGRID PM2.5 2021,Plant|Operable|Boiler Generator|Boiler Cooling|Boiler Particulate Matter|Boiler SO2|Boiler NOx|Boiler Mercury|Boiler Stack Flue|Emissions Control Equipment|Emission Standards & Strategies|Cooling|FGP|FGD|Stack Flue|PLNT23|2021 PM Plant-level Data
60649,Rabbit Hill Energy Storage Project,60389,Rabbit Hill Energy Storage Project,950 Rabbit Hill Rd.,Georgetown,Williamson,TX,78626,30.587828,-97.687023,present,TRE,ERCO,"Electric Reliability Council of Texas, Inc.",IPP Non-CHP,NR,Electric Transmission Texas LLC,24.9,,,Y,1,9.9,9.9,9.9,MWH,Batteries,OP:1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,external_join_required,EIA-860 2024|EPA eGRID2023|EPA eGRID PM2.5 2021,Plant|Operable|Boiler Generator|Boiler Cooling|Boiler Particulate Matter|Boiler SO2|Boiler NOx|Boiler Mercury|Boiler Stack Flue|Emissions Control Equipment|Emission Standards & Strategies|Cooling|FGP|FGD|Stack Flue|PLNT23|2021 PM Plant-level Data
65699,TX19 River Valley Storage 1,63289,Key Capture Energy,3565 County Rd 460,Elgin,Williamson,TX,78621,30.41477,-97.35701,present,TRE,ERCO,"Electric Reliability Council of Texas, Inc.",IPP Non-CHP,NR,Oncor Electric Delivery Company LLC,138,,,Y,1,50,50,50,MWH,Batteries,OP:1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,external_join_required,EIA-860 2024|EPA eGRID2023|EPA eGRID PM2.5 2021,Plant|Operable|Boiler Generator|Boiler Cooling|Boiler Particulate Matter|Boiler SO2|Boiler NOx|Boiler Mercury|Boiler Stack Flue|Emissions Control Equipment|Emission Standards & Strategies|Cooling|FGP|FGD|Stack Flue|PLNT23|2021 PM Plant-level Data
65700,TX21 River Valley Storage 2,63289,Key Capture Energy,3565 County Rd 460,Elgin,Williamson,TX,78621,30.41432,-97.35518,present,TRE,ERCO,"Electric Reliability Council of Texas, Inc.",IPP Non-CHP,NR,Oncor Electric Delivery Company LLC,138,,,Y,1,50,50,50,MWH,Batteries,OP:1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,external_join_required,EIA-860 2024|EPA eGRID2023|EPA eGRID PM2.5 2021,Plant|Operable|Boiler Generator|Boiler Cooling|Boiler Particulate Matter|Boiler SO2|Boiler NOx|Boiler Mercury|Boiler Stack Flue|Emissions Control Equipment|Emission Standards & Strategies|Cooling|FGP|FGD|Stack Flue|PLNT23|2021 PM Plant-level Data
64959,WAL5480,64315,"Walmart Stores Texas, LLC",4700 E Palm Valley Blvd,Round Rock,Williamson,TX,78665,30.53366,-97.612014,present,TRE,ERCO,"Electric Reliability Council of Texas, Inc.",Commercial Non-CHP,NR,Oncor Electric Delivery Company LLC,0.48,,,N,3,1.2,1.2,1.2,NG,Natural Gas Internal Combustion Engine,OP:3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,279.483,tons,annual_mass,EPA eGRID2023 PLNT23,2023,279.77,tons,annual_mass,EPA eGRID2023 PLNT23,2023,10.543,lbs,annual_mass,EPA eGRID2023 PLNT23,2023,1.052,lbs,annual_mass,EPA eGRID2023 PLNT23,2023,0.007,tons,annual_mass,EPA eGRID2023 PLNT23,2023,5.517,tons,annual_mass,EPA eGRID2023 PLNT23,2023,0.000028,tons,annual_mass,EPA eGRID PM2.5 2021 Plant-level Data,2021,,,,,,,,,,,populated_from_epa_egrid_2023_and_pm25_2021,EIA-860 2024|EPA eGRID2023|EPA eGRID PM2.5 2021,Plant|Operable|Boiler Generator|Boiler Cooling|Boiler Particulate Matter|Boiler SO2|Boiler NOx|Boiler Mercury|Boiler Stack Flue|Emissions Control Equipment|Emission Standards & Strategies|Cooling|FGP|FGD|Stack Flue|PLNT23|2021 PM Plant-level Data
67250,Alina Energy LLC,66122,Alina Energy LLC,2484 CR 404,Unincorporated Wilson,Wilson,TX,78114,29.161128,-98.089875,present,TRE,ERCO,"Electric Reliability Council of Texas, Inc.",IPP Non-CHP,NR,Brazos Electric Power Coop Inc,345,,,Y,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,external_join_required,EIA-860 2024|EPA eGRID2023|EPA eGRID PM2.5 2021,Plant|Operable|Boiler Generator|Boiler Cooling|Boiler Particulate Matter|Boiler SO2|Boiler NOx|Boiler Mercury|Boiler Stack Flue|Emissions Control Equipment|Emission Standards & Strategies|Cooling|FGP|FGD|Stack Flue|PLNT23|2021 PM Plant-level Data
65842,Clear Fork Creek Solar and BESS SLF,67189,Clear Fork,9928 US Hwy 87 E,Nixon,Wilson,TX,78140,29.283721,-96.821014,present,TRE,ERCO,"Electric Reliability Council of Texas, Inc.",IPP Non-CHP,NR,City of San Antonio - (TX),345,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,external_join_required,EIA-860 2024|EPA eGRID2023|EPA eGRID PM2.5 2021,Plant|Operable|Boiler Generator|Boiler Cooling|Boiler Particulate Matter|Boiler SO2|Boiler NOx|Boiler Mercury|Boiler Stack Flue|Emissions Control Equipment|Emission Standards & Strategies|Cooling|FGP|FGD|Stack Flue|PLNT23|2021 PM Plant-level Data
64821,FELPS 1 - Calaveras,64083,"DG Central 1, LLC",2182 CR 128,Floresville,Wilson,TX,78114,29.220361,-98.250865,present,TRE,ERCO,"Electric Reliability Council of Texas, Inc.",IPP Non-CHP,NR,City of Floresville,14.4,,,N,1,1,1,1,SUN,Solar Photovoltaic,OP:1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,external_join_required,EIA-860 2024|EPA eGRID2023|EPA eGRID PM2.5 2021,Plant|Operable|Boiler Generator|Boiler Cooling|Boiler Particulate Matter|Boiler SO2|Boiler NOx|Boiler Mercury|Boiler Stack Flue|Emissions Control Equipment|Emission Standards & Strategies|Cooling|FGP|FGD|Stack Flue|PLNT23|2021 PM Plant-level Data
64823,FELPS 2 - Calaveras,64083,"DG Central 1, LLC",2182 CR 128,Floresville,Wilson,TX,78144,29.220942,-98.251671,present,TRE,ERCO,"Electric Reliability Council of Texas, Inc.",IPP Non-CHP,NR,City of Floresville,14.4,,,N,1,1,1,1,SUN,Solar Photovoltaic,OP:1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,external_join_required,EIA-860 2024|EPA eGRID2023|EPA eGRID PM2.5 2021,Plant|Operable|Boiler Generator|Boiler Cooling|Boiler Particulate Matter|Boiler SO2|Boiler NOx|Boiler Mercury|Boiler Stack Flue|Emissions Control Equipment|Emission Standards & Strategies|Cooling|FGP|FGD|Stack Flue|PLNT23|2021 PM Plant-level Data
64824,FELPS 3 - Floresville South,64083,"DG Central 1, LLC",1674 FM 537,Floresville,Wilson,TX,78114,29.129219,-98.106298,present,TRE,ERCO,"Electric Reliability Council of Texas, Inc.",IPP Non-CHP,NR,City of Floresville,14.4,,,N,1,1,1,1,SUN,Solar Photovoltaic,OP:1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,external_join_required,EIA-860 2024|EPA eGRID2023|EPA eGRID PM2.5 2021,Plant|Operable|Boiler Generator|Boiler Cooling|Boiler Particulate Matter|Boiler SO2|Boiler NOx|Boiler Mercury|Boiler Stack Flue|Emissions Control Equipment|Emission Standards & Strategies|Cooling|FGP|FGD|Stack Flue|PLNT23|2021 PM Plant-level Data
64825,FELPS 4 - Floresville South,64083,"DG Central 1, LLC",1674 FM 537,Floresville,Wilson,TX,78114,29.128666,-98.107043,present,TRE,ERCO,"Electric Reliability Council of Texas, Inc.",IPP Non-CHP,NR,City of Floresville,14.4,,,N,1,1,1,1,SUN,Solar Photovoltaic,OP:1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,external_join_required,EIA-860 2024|EPA eGRID2023|EPA eGRID PM2.5 2021,Plant|Operable|Boiler Generator|Boiler Cooling|Boiler Particulate Matter|Boiler SO2|Boiler NOx|Boiler Mercury|Boiler Stack Flue|Emissions Control Equipment|Emission Standards & Strategies|Cooling|FGP|FGD|Stack Flue|PLNT23|2021 PM Plant-level Data
64826,FELPS 5- Floresville South,64083,"DG Central 1, LLC",1674 FM 537,Floresville,Wilson,TX,78114,29.128151,-98.107343,present,TRE,ERCO,"Electric Reliability Council of Texas, Inc.",IPP Non-CHP,NR,City of Floresville,14.4,,,N,1,1,1,1,SUN,Solar Photovoltaic,OP:1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,external_join_required,EIA-860 2024|EPA eGRID2023|EPA eGRID PM2.5 2021,Plant|Operable|Boiler Generator|Boiler Cooling|Boiler Particulate Matter|Boiler SO2|Boiler NOx|Boiler Mercury|Boiler Stack Flue|Emissions Control Equipment|Emission Standards & Strategies|Cooling|FGP|FGD|Stack Flue|PLNT23|2021 PM Plant-level Data
64827,FELPS 6- Floresville West,64083,"DG Central 1, LLC",1696 FM 536,Floresville,Wilson,TX,78114,29.13398,-98.193353,present,TRE,ERCO,"Electric Reliability Council of Texas, Inc.",IPP Non-CHP,NR,City of Floresville,14.4,,,N,1,1,1,1,SUN,Solar Photovoltaic,OP:1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,external_join_required,EIA-860 2024|EPA eGRID2023|EPA eGRID PM2.5 2021,Plant|Operable|Boiler Generator|Boiler Cooling|Boiler Particulate Matter|Boiler SO2|Boiler NOx|Boiler Mercury|Boiler Stack Flue|Emissions Control Equipment|Emission Standards & Strategies|Cooling|FGP|FGD|Stack Flue|PLNT23|2021 PM Plant-level Data
64828,FELPS 7- Floresville West,64083,"DG Central 1, LLC",1696 FM 536,Floresville,Wilson,TX,78114,29.133613,-98.192753,present,TRE,ERCO,"Electric Reliability Council of Texas, Inc.",IPP Non-CHP,NR,City of Floresville,14.4,,,N,1,1,1,1,SUN,Solar Photovoltaic,OP:1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,external_join_required,EIA-860 2024|EPA eGRID2023|EPA eGRID PM2.5 2021,Plant|Operable|Boiler Generator|Boiler Cooling|Boiler Particulate Matter|Boiler SO2|Boiler NOx|Boiler Mercury|Boiler Stack Flue|Emissions Control Equipment|Emission Standards & Strategies|Cooling|FGP|FGD|Stack Flue|PLNT23|2021 PM Plant-level Data
61906,Phoebe Solar,61515,"Phoebe Energy Project, LLC",11445 E St HWY 302,Kermit,Winkler,TX,79745,31.843422,-102.868295,present,TRE,ERCO,"Electric Reliability Council of Texas, Inc.",IPP Non-CHP,NR,Oncor Electric Delivery Company LLC,138,,,N,1,250,250,250,SUN,Solar Photovoltaic,OP:1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,external_join_required,EIA-860 2024|EPA eGRID2023|EPA eGRID PM2.5 2021,Plant|Operable|Boiler Generator|Boiler Cooling|Boiler Particulate Matter|Boiler SO2|Boiler NOx|Boiler Mercury|Boiler Stack Flue|Emissions Control Equipment|Emission Standards & Strategies|Cooling|FGP|FGD|Stack Flue|PLNT23|2021 PM Plant-level Data
