state,state_name,place_name,census_name,geoid,population_2024,latitude,longitude,coordinate_source,geometry_precision,matched_town_hall_rows_with_coordinates,population_per_town_hall,land_area_sqmi,water_area_sqmi,match_status,source_population_dataset,source_coordinate_dataset,dominant_people_profile,town_hall_name,town_hall_address,town_hall_locality,town_hall_latitude,town_hall_longitude
IA,Iowa,Irwin,Irwin city,1939000,320,41.790444,-95.206020,town_hall,point,3,106.67,0.586,0.,town_hall_coordinate_match,Census Population Estimates 2024,US_Town_Halls,Town hall anchored municipality,Irwin City Hall,509 Ann St,"Irwin, IA 51446",41.790444,-95.206020
IA,Iowa,Jackson Junction,Jackson Junction city,1939135,38,43.10133,-92.04622,census_place_centroid,point,0,,5.957,0.,census_centroid_fallback,Census Population Estimates 2024,Census Gazetteer 2024,Census centroid municipality,,,,,
IA,Iowa,Jamaica,Jamaica city,1939225,196,41.845358,-94.306963,census_place_centroid,point,0,,0.372,0.,census_centroid_fallback,Census Population Estimates 2024,Census Gazetteer 2024,Census centroid municipality,,,,,
IA,Iowa,Janesville,Janesville city,1939405,1052,42.645805,-92.462397,census_place_centroid,point,0,,1.39,0.056,census_centroid_fallback,Census Population Estimates 2024,Census Gazetteer 2024,Census centroid municipality,,,,,
IA,Iowa,Jefferson,Jefferson city,1939450,4148,42.016538,-94.373534,town_hall,point,8,518.50,6.016,0.052,town_hall_coordinate_match,Census Population Estimates 2024,US_Town_Halls,Town hall anchored municipality,Jefferson Building Inspector,220 N Chestnut St,"Jefferson, IA 50129",42.016538,-94.373534
IA,Iowa,Jesup,Jesup city,1939585,2541,42.47454,-92.065636,census_place_centroid,point,0,,1.841,0.,census_centroid_fallback,Census Population Estimates 2024,Census Gazetteer 2024,Census centroid municipality,,,,,
IA,Iowa,Jewell Junction,Jewell Junction city,1939675,1234,42.311582,-93.638693,census_place_centroid,point,0,,3.871,0.123,census_centroid_fallback,Census Population Estimates 2024,Census Gazetteer 2024,Census centroid municipality,,,,,
IA,Iowa,Johnston,Johnston city,1939765,25022,41.674247,-93.695256,town_hall,point,3,8340.67,19.49,1.483,town_hall_coordinate_match,Census Population Estimates 2024,US_Town_Halls,Town hall anchored municipality,Johnston Utility Service,6221 Merle Hay Rd,"Johnston, IA 50131",41.674247,-93.695256
IA,Iowa,Joice,Joice city,1939855,206,43.364147,-93.457308,census_place_centroid,point,0,,1.068,0.,census_centroid_fallback,Census Population Estimates 2024,Census Gazetteer 2024,Census centroid municipality,,,,,
IA,Iowa,Jolley,Jolley city,1939900,28,42.47938,-94.719076,census_place_centroid,point,0,,0.087,0.,census_centroid_fallback,Census Population Estimates 2024,Census Gazetteer 2024,Census centroid municipality,,,,,
IA,Iowa,Kalona,Kalona city,1940170,2762,41.487378,-91.701828,census_place_centroid,point,0,,2.155,0.,census_centroid_fallback,Census Population Estimates 2024,Census Gazetteer 2024,Census centroid municipality,,,,,
IA,Iowa,Kamrar,Kamrar city,1940215,178,42.391653,-93.729511,town_hall,point,3,59.33,0.852,0.,town_hall_coordinate_match,Census Population Estimates 2024,US_Town_Halls,Town hall anchored municipality,Kamrar City Hall,414 Elm St,"Kamrar, IA 50132",42.391653,-93.729511
IA,Iowa,Kanawha,Kanawha city,1940260,638,42.93416,-93.793179,census_place_centroid,point,0,,1.983,0.,census_centroid_fallback,Census Population Estimates 2024,Census Gazetteer 2024,Census centroid municipality,,,,,
IA,Iowa,Kellerton,Kellerton city,1940350,241,40.710408,-94.049929,census_place_centroid,point,0,,0.646,0.006,census_centroid_fallback,Census Population Estimates 2024,Census Gazetteer 2024,Census centroid municipality,,,,,
IA,Iowa,Kelley,Kelley city,1940395,312,41.952069,-93.666657,town_hall,point,3,104.00,0.741,0.,town_hall_coordinate_match,Census Population Estimates 2024,US_Town_Halls,Town hall anchored municipality,Kelley City Hall,1111 Grace St,"Kelley, IA 50134",41.952069,-93.666657
IA,Iowa,Kellogg,Kellogg city,1940440,597,41.718036,-92.907157,census_place_centroid,point,0,,0.371,0.,census_centroid_fallback,Census Population Estimates 2024,Census Gazetteer 2024,Census centroid municipality,,,,,
IA,Iowa,Kensett,Kensett city,1940665,256,43.354315,-93.208166,town_hall,point,3,85.33,1.013,0.,town_hall_coordinate_match,Census Population Estimates 2024,US_Town_Halls,Town hall anchored municipality,Kensett Town Hall,207 5th St,"Kensett, IA 50448",43.354315,-93.208166
IA,Iowa,Keokuk,Keokuk city,1940845,9462,40.409546,-91.402511,census_place_centroid,point,0,,9.099,1.449,census_centroid_fallback,Census Population Estimates 2024,Census Gazetteer 2024,Census centroid municipality,,,,,
IA,Iowa,Keomah Village,Keomah Village city,1940890,107,41.286783,-92.536876,census_place_centroid,point,0,,0.063,0.,census_centroid_fallback,Census Population Estimates 2024,Census Gazetteer 2024,Census centroid municipality,,,,,
IA,Iowa,Keosauqua,Keosauqua city,1940935,944,40.73464,-91.960305,census_place_centroid,point,0,,1.459,0.124,census_centroid_fallback,Census Population Estimates 2024,Census Gazetteer 2024,Census centroid municipality,,,,,
IA,Iowa,Keota,Keota city,1940980,888,41.363956,-91.953142,town_hall,point,3,296.00,0.773,0.,town_hall_coordinate_match,Census Population Estimates 2024,US_Town_Halls,Town hall anchored municipality,Keota City Hall,225 E Broadway Ave,"Keota, IA 52248",41.363956,-91.953142
IA,Iowa,Keswick,Keswick city,1941070,238,41.45455,-92.238315,census_place_centroid,point,0,,0.446,0.,census_centroid_fallback,Census Population Estimates 2024,Census Gazetteer 2024,Census centroid municipality,,,,,
IA,Iowa,Keystone,Keystone city,1941115,616,41.999222,-92.198348,town_hall,point,1,616.00,0.448,0.,town_hall_coordinate_match,Census Population Estimates 2024,US_Town_Halls,Town hall anchored municipality,Keystone City Hall,208 1st St,"Keystone, IA 52249",41.999222,-92.198348
IA,Iowa,Kimballton,Kimballton city,1941295,281,41.627204,-95.074671,census_place_centroid,point,0,,0.762,0.,census_centroid_fallback,Census Population Estimates 2024,Census Gazetteer 2024,Census centroid municipality,,,,,
IA,Iowa,Kingsley,Kingsley city,1941385,1394,42.586432,-95.967948,census_place_centroid,point,0,,1.614,0.,census_centroid_fallback,Census Population Estimates 2024,Census Gazetteer 2024,Census centroid municipality,,,,,
IA,Iowa,Kinross,Kinross city,1941475,80,41.459046,-91.986754,town_hall,point,3,26.67,0.189,0.,town_hall_coordinate_match,Census Population Estimates 2024,US_Town_Halls,Town hall anchored municipality,South English City Hall,407 Ives St,"Kinross, IA 52335",41.459046,-91.986754
IA,Iowa,Kirkman,Kirkman city,1941520,60,41.728596,-95.267062,census_place_centroid,point,0,,0.257,0.,census_centroid_fallback,Census Population Estimates 2024,Census Gazetteer 2024,Census centroid municipality,,,,,
IA,Iowa,Kirkville,Kirkville city,1941565,159,41.142286,-92.503565,census_place_centroid,point,0,,0.563,0.,census_centroid_fallback,Census Population Estimates 2024,Census Gazetteer 2024,Census centroid municipality,,,,,
IA,Iowa,Kiron,Kiron city,1941610,262,42.195002,-95.326457,town_hall,point,3,87.33,0.202,0.,town_hall_coordinate_match,Census Population Estimates 2024,US_Town_Halls,Town hall anchored municipality,Kiron City Hall,12 N Grove St,"Kiron, IA 51448",42.195002,-95.326457
IA,Iowa,Klemme,Klemme city,1941655,429,43.009644,-93.601345,census_place_centroid,point,0,,0.5,0.,census_centroid_fallback,Census Population Estimates 2024,Census Gazetteer 2024,Census centroid municipality,,,,,
IA,Iowa,Knierim,Knierim city,1941790,53,42.456339,-94.455871,census_place_centroid,point,0,,0.995,0.,census_centroid_fallback,Census Population Estimates 2024,Census Gazetteer 2024,Census centroid municipality,,,,,
IA,Iowa,Knoxville,Knoxville city,1942015,7440,41.317938,-93.096110,town_hall,point,3,2480.00,4.618,0.003,town_hall_coordinate_match,Census Population Estimates 2024,US_Town_Halls,Town hall anchored municipality,Knoxville Memorial Hall,320 E Robinson St,"Knoxville, IA 50138",41.317938,-93.096110
IA,Iowa,La Motte,La Motte city,1943050,235,42.295638,-90.623289,census_place_centroid,point,0,,0.453,0.,census_centroid_fallback,Census Population Estimates 2024,Census Gazetteer 2024,Census centroid municipality,,,,,
IA,Iowa,La Porte City,La Porte City city,1943365,2267,42.315247,-92.192748,town_hall,point,2,1133.50,2.558,0.066,town_hall_coordinate_match,Census Population Estimates 2024,US_Town_Halls,Town hall anchored municipality,La Porte City Hall,202 Main St,"La Porte City, IA 50651",42.315247,-92.192748
IA,Iowa,Lacona,Lacona city,1942285,336,41.190095,-93.385081,census_place_centroid,point,0,,0.331,0.,census_centroid_fallback,Census Population Estimates 2024,Census Gazetteer 2024,Census centroid municipality,,,,,
IA,Iowa,Ladora,Ladora city,1942330,223,41.754570,-92.184444,town_hall,point,3,74.33,0.295,0.,town_hall_coordinate_match,Census Population Estimates 2024,US_Town_Halls,Town hall anchored municipality,Ladora Town Hall,806 Pacific St,"Ladora, IA 52251",41.754570,-92.184444
IA,Iowa,Lake City,Lake City city,1942465,1656,42.26767,-94.731054,census_place_centroid,point,0,,4.821,0.,census_centroid_fallback,Census Population Estimates 2024,Census Gazetteer 2024,Census centroid municipality,,,,,
IA,Iowa,Lake Mills,Lake Mills city,1942555,2077,43.416633,-93.535262,town_hall,point,3,692.33,2.714,0.026,town_hall_coordinate_match,Census Population Estimates 2024,US_Town_Halls,Town hall anchored municipality,Lake Mills Police Department,304 S Mill St,"Lake Mills, IA 50450",43.416633,-93.535262
IA,Iowa,Lake Park,Lake Park city,1942600,1155,43.452434,-95.323618,town_hall,point,3,385.00,1.578,0.071,town_hall_coordinate_match,Census Population Estimates 2024,US_Town_Halls,Town hall anchored municipality,Lake Park City Hall,217 Market St,"Lake Park, IA 51347",43.452434,-95.323618
IA,Iowa,Lake View,Lake View city,1942690,1120,42.301996,-95.035761,census_place_centroid,point,0,,2.095,0.289,census_centroid_fallback,Census Population Estimates 2024,Census Gazetteer 2024,Census centroid municipality,,,,,
IA,Iowa,Lakeside,Lakeside city,1942645,695,42.617373,-95.177431,census_place_centroid,point,0,,0.226,0.,census_centroid_fallback,Census Population Estimates 2024,Census Gazetteer 2024,Census centroid municipality,,,,,
IA,Iowa,Lakota,Lakota city,1942825,261,43.378218,-94.092344,town_hall,point,3,87.00,0.729,0.,town_hall_coordinate_match,Census Population Estimates 2024,US_Town_Halls,Town hall anchored municipality,City of Lakota,205 Brewer St,"Lakota, IA 50451",43.378218,-94.092344
IA,Iowa,Lambs Grove,Lambs Grove city,1942870,174,41.700761,-93.079345,census_place_centroid,point,0,,0.102,0.,census_centroid_fallback,Census Population Estimates 2024,Census Gazetteer 2024,Census centroid municipality,,,,,
IA,Iowa,Lamoni,Lamoni city,1942960,2072,40.622571,-93.934516,town_hall,point,3,690.67,3.952,0.098,town_hall_coordinate_match,Census Population Estimates 2024,US_Town_Halls,Town hall anchored municipality,Lamoni City Hall,190 S Chestnut St,"Lamoni, IA 50140",40.622571,-93.934516
IA,Iowa,Lamont,Lamont city,1943005,429,42.598552,-91.640388,census_place_centroid,point,0,,0.585,0.,census_centroid_fallback,Census Population Estimates 2024,Census Gazetteer 2024,Census centroid municipality,,,,,
IA,Iowa,Lanesboro,Lanesboro city,1943140,112,42.182541,-94.689769,census_place_centroid,point,0,,0.743,0.01,census_centroid_fallback,Census Population Estimates 2024,Census Gazetteer 2024,Census centroid municipality,,,,,
IA,Iowa,Lansing,Lansing city,1943275,959,43.359835,-91.222859,census_place_centroid,point,0,,1.078,0.161,census_centroid_fallback,Census Population Estimates 2024,Census Gazetteer 2024,Census centroid municipality,,,,,
IA,Iowa,Larchwood,Larchwood city,1943410,954,43.453045,-96.434259,town_hall,point,3,318.00,1.037,0.,town_hall_coordinate_match,Census Population Estimates 2024,US_Town_Halls,Town hall anchored municipality,Larchwood City Hall,909 Broadway St,"Larchwood, IA 51241",43.453045,-96.434259
IA,Iowa,Larrabee,Larrabee city,1943500,116,42.861501,-95.544737,census_place_centroid,point,0,,0.13,0.,census_centroid_fallback,Census Population Estimates 2024,Census Gazetteer 2024,Census centroid municipality,,,,,
IA,Iowa,Latimer,Latimer city,1943590,477,42.764944,-93.367791,town_hall,point,1,477.00,2.404,0.,town_hall_coordinate_match,Census Population Estimates 2024,US_Town_Halls,Town hall anchored municipality,Town Hall,200 N Akir St,"Latimer, IA 50452",42.764944,-93.367791
IA,Iowa,Laurel,Laurel city,1943680,214,41.887307,-92.922096,town_hall,point,3,71.33,0.246,0.,town_hall_coordinate_match,Census Population Estimates 2024,US_Town_Halls,Town hall anchored municipality,City of Laurel,102 N Main St,"Laurel, IA 50141",41.887307,-92.922096
IA,Iowa,Laurens,Laurens city,1943725,1253,42.849654,-94.851227,town_hall,point,3,417.67,0.757,0.,town_hall_coordinate_match,Census Population Estimates 2024,US_Town_Halls,Town hall anchored municipality,City of Laurens,272 N 3rd St,"Laurens, IA 50554",42.849654,-94.851227
IA,Iowa,Lawler,Lawler city,1943815,392,43.069487,-92.150478,town_hall,point,3,130.67,0.955,0.012,town_hall_coordinate_match,Census Population Estimates 2024,US_Town_Halls,Town hall anchored municipality,"Lawler, City",414 E Grove St,"Lawler, IA 52154",43.069487,-92.150478
IA,Iowa,Lawton,Lawton city,1943905,949,42.476974,-96.185092,census_place_centroid,point,0,,0.72,0.,census_centroid_fallback,Census Population Estimates 2024,Census Gazetteer 2024,Census centroid municipality,,,,,
IA,Iowa,Le Claire,Le Claire city,1944085,4776,41.597674,-90.346681,town_hall,point,3,1592.00,4.653,0.2,town_hall_coordinate_match,Census Population Estimates 2024,US_Town_Halls,Town hall anchored municipality,Le Claire City Hall,325 Wisconsin St,"Le Claire, IA 52753",41.597674,-90.346681
IA,Iowa,Le Grand,Le Grand city,1944220,891,42.007186,-92.775058,census_place_centroid,point,0,,1.039,0.007,census_centroid_fallback,Census Population Estimates 2024,Census Gazetteer 2024,Census centroid municipality,,,,,
IA,Iowa,Le Mars,Le Mars city,1944400,10674,42.792552,-96.166353,town_hall,point,3,3558.00,8.785,0.009,town_hall_coordinate_match,Census Population Estimates 2024,US_Town_Halls,Town hall anchored municipality,Le Mars City Public Works Department,40 Central Ave SE,"Le Mars, IA 51031",42.792552,-96.166353
IA,Iowa,Le Roy,Le Roy city,1944580,10,40.877911,-93.592622,census_place_centroid,point,0,,0.38,0.,census_centroid_fallback,Census Population Estimates 2024,Census Gazetteer 2024,Census centroid municipality,,,,,
IA,Iowa,Ledyard,Ledyard city,1944130,118,43.419204,-94.159283,census_place_centroid,point,0,,0.52,0.,census_centroid_fallback,Census Population Estimates 2024,Census Gazetteer 2024,Census centroid municipality,,,,,
IA,Iowa,Lehigh,Lehigh city,1944265,395,42.358203,-94.053366,census_place_centroid,point,0,,2.111,0.061,census_centroid_fallback,Census Population Estimates 2024,Census Gazetteer 2024,Census centroid municipality,,,,,
IA,Iowa,Leighton,Leighton city,1944310,153,41.338839,-92.786348,census_place_centroid,point,0,,0.093,0.,census_centroid_fallback,Census Population Estimates 2024,Census Gazetteer 2024,Census centroid municipality,,,,,
IA,Iowa,Leland,Leland city,1944355,240,43.336804,-93.637501,town_hall,point,3,80.00,1.336,0.032,town_hall_coordinate_match,Census Population Estimates 2024,US_Town_Halls,Town hall anchored municipality,Leland City Hall,316 Walnut St,"Leland, IA 50453",43.336804,-93.637501
IA,Iowa,Lenox,Lenox city,1944490,1355,40.883177,-94.557932,census_place_centroid,point,0,,1.914,0.082,census_centroid_fallback,Census Population Estimates 2024,Census Gazetteer 2024,Census centroid municipality,,,,,
IA,Iowa,Leon,Leon city,1944535,1779,40.739578,-93.747168,town_hall,point,3,593.00,3.132,0.009,town_hall_coordinate_match,Census Population Estimates 2024,US_Town_Halls,Town hall anchored municipality,Leon City Water Department,104 W 1st St,"Leon, IA 50144",40.739578,-93.747168
IA,Iowa,Lester,Lester city,1944670,309,43.440293,-96.331416,census_place_centroid,point,0,,1.825,0.,census_centroid_fallback,Census Population Estimates 2024,Census Gazetteer 2024,Census centroid municipality,,,,,
IA,Iowa,Letts,Letts city,1944715,358,41.330110,-91.237510,town_hall,point,3,119.33,0.567,0.,town_hall_coordinate_match,Census Population Estimates 2024,US_Town_Halls,Town hall anchored municipality,Letts City Hall,125 Iowa St,"Letts, IA 52754",41.330110,-91.237510
IA,Iowa,Lewis,Lewis city,1944805,358,41.306403,-95.084269,census_place_centroid,point,0,,0.505,0.,census_centroid_fallback,Census Population Estimates 2024,Census Gazetteer 2024,Census centroid municipality,,,,,
IA,Iowa,Libertyville,Libertyville city,1944985,278,40.957889,-92.050934,town_hall,point,2,139.00,0.506,0.,town_hall_coordinate_match,Census Population Estimates 2024,US_Town_Halls,Town hall anchored municipality,Libertyville City Hall,108 N Main St,"Libertyville, IA 52567",40.957889,-92.050934
IA,Iowa,Lidderdale,Lidderdale city,1945030,162,42.122421,-94.783642,census_place_centroid,point,0,,2.414,0.,census_centroid_fallback,Census Population Estimates 2024,Census Gazetteer 2024,Census centroid municipality,,,,,
IA,Iowa,Lime Springs,Lime Springs city,1945165,467,43.449899,-92.284064,census_place_centroid,point,0,,1.015,0.,census_centroid_fallback,Census Population Estimates 2024,Census Gazetteer 2024,Census centroid municipality,,,,,
IA,Iowa,Lincoln,Lincoln city,1945255,119,42.264093,-92.691519,town_hall,point,1,119.00,0.561,0.,town_hall_coordinate_match,Census Population Estimates 2024,US_Town_Halls,Town hall anchored municipality,Lincoln City Hall,101 North St,"Lincoln, IA 50652",42.264093,-92.691519
